area_name,id,date,confirmed_cases,new_cases,movement_score,stationary_score,lag_adjusted_cases
"Northampton, Virginia, US",51131.0,05/02/2020,94,12,-0.11824,0.19856,6
"Northampton, Virginia, US",51131.0,05/03/2020,134,40,-0.25512,0.26608000000000004,0
"Northampton, Virginia, US",51131.0,05/04/2020,139,5,-0.13621,0.18772,10
"Northampton, Virginia, US",51131.0,05/05/2020,140,1,-0.264,0.19321,4
"Northampton, Virginia, US",51131.0,05/06/2020,143,3,-0.18669,0.17714000000000002,7
"Northampton, Virginia, US",51131.0,05/07/2020,149,6,-0.13512000000000002,0.20272,1
"Northampton, Virginia, US",51131.0,05/08/2020,149,0,-0.05195,0.17553,3
"Northampton, Virginia, US",51131.0,05/09/2020,159,10,-0.12324,0.24166,10
"Northampton, Virginia, US",51131.0,05/10/2020,163,4,-0.21905,0.27079000000000003,9
"Northampton, Virginia, US",51131.0,05/11/2020,170,7,-0.11647,0.197,3
"Northampton, Virginia, US",51131.0,05/12/2020,171,1,-0.22132,0.22788000000000005,2
"Northampton, Virginia, US",51131.0,05/13/2020,174,3,-0.15643,0.14712,0
"Northampton, Virginia, US",51131.0,05/14/2020,184,10,-0.15487,0.19096,6
"Northampton, Virginia, US",51131.0,05/15/2020,193,9,-0.15771,0.1508,1
"Northampton, Virginia, US",51131.0,05/16/2020,196,3,-0.20173,0.18583,1
"Northampton, Virginia, US",51131.0,05/17/2020,198,2,-0.15238,0.24462,0
"Northampton, Virginia, US",51131.0,05/18/2020,198,0,-0.27434000000000003,0.22718,4
"Northampton, Virginia, US",51131.0,05/19/2020,204,6,-0.24601,0.20837,3
"Northampton, Virginia, US",51131.0,05/20/2020,205,1,-0.11915,0.21534,3
"Northampton, Virginia, US",51131.0,05/21/2020,206,1,-0.17033,0.18819,5
"Northampton, Virginia, US",51131.0,05/22/2020,206,0,-0.21018,0.18305,4
"Northampton, Virginia, US",51131.0,05/23/2020,210,4,-0.12796,0.17837999999999998,2
"Northampton, Virginia, US",51131.0,05/24/2020,213,3,-0.19904,0.24287,1
"Northampton, Virginia, US",51131.0,05/25/2020,216,3,-0.16829000000000002,0.22286,2
"Northampton, Virginia, US",51131.0,05/26/2020,221,5,-0.04012,0.14762,7
"Northampton, Virginia, US",51131.0,05/27/2020,225,4,-0.07015,0.18409,4
"Northampton, Virginia, US",51131.0,05/28/2020,227,2,-0.22968,0.18173,2
"Northampton, Virginia, US",51131.0,05/29/2020,228,1,-0.14121,0.19553,2
"Northampton, Virginia, US",51131.0,05/30/2020,230,2,-0.14473,0.19649,2
"Northampton, Virginia, US",51131.0,05/31/2020,237,7,-0.07243,0.22848,2
"Northampton, Virginia, US",51131.0,06/01/2020,241,4,0.00223,0.1632,2
"Northampton, Virginia, US",51131.0,06/02/2020,243,2,-0.23629,0.16802,4
"Northampton, Virginia, US",51131.0,06/03/2020,245,2,0.04949,0.14725,0
"Northampton, Virginia, US",51131.0,06/04/2020,247,2,-0.05711,0.16011,1
"Northampton, Virginia, US",51131.0,06/05/2020,249,2,-0.09708,0.13041,1
"Northampton, Virginia, US",51131.0,06/06/2020,251,2,-0.08261,0.16576,2
"Northampton, Virginia, US",51131.0,06/07/2020,255,4,0.18228,0.20005,0
"Northampton, Virginia, US",51131.0,06/08/2020,255,0,-0.04309,0.15347,2
"Northampton, Virginia, US",51131.0,06/09/2020,256,1,-0.08659,0.14513,1
"Northampton, Virginia, US",51131.0,06/10/2020,257,1,-0.04799,0.13832,0
"Northampton, Virginia, US",51131.0,06/11/2020,259,2,-0.11355,0.14458,2
"Northampton, Virginia, US",51131.0,06/12/2020,259,0,-0.09587,0.17304,1
"Northampton, Virginia, US",51131.0,06/13/2020,261,2,-0.00875,0.18242,2
"Northampton, Virginia, US",51131.0,06/14/2020,262,1,0.0347,0.17132999999999998,0
"Northampton, Virginia, US",51131.0,06/15/2020,262,0,0.01954,0.16196,1
"Northampton, Virginia, US",51131.0,06/16/2020,264,2,-0.18256,0.18582,2
"Northampton, Virginia, US",51131.0,06/17/2020,265,1,-0.10917,0.19712,1
"Northampton, Virginia, US",51131.0,06/18/2020,267,2,-0.061979999999999986,0.17570999999999998,0
"Northampton, Virginia, US",51131.0,06/19/2020,267,0,-0.05314,0.12612,-1
"Northampton, Virginia, US",51131.0,06/20/2020,268,1,0.03287,0.15419000000000002,-1
"Northampton, Virginia, US",51131.0,06/21/2020,270,2,0.13823,0.17096,0
"Northampton, Virginia, US",51131.0,06/22/2020,271,1,-0.0833,0.1585,0
"Northampton, Virginia, US",51131.0,06/23/2020,271,0,-0.09875,0.13903,0
"Northampton, Virginia, US",51131.0,06/24/2020,270,-1,-0.04412,0.1504,0
"Northampton, Virginia, US",51131.0,06/25/2020,269,-1,-0.05371,0.14851,0
"Northampton, Virginia, US",51131.0,06/26/2020,269,0,0.02077,0.10485,0
"Northampton, Virginia, US",51131.0,06/27/2020,269,0,0.09201,0.16793,2
"Northampton, Virginia, US",51131.0,06/28/2020,269,0,0.12855,0.17173,0
"Northampton, Virginia, US",51131.0,06/29/2020,269,0,0.02563,0.13701,0
"Northampton, Virginia, US",51131.0,06/30/2020,269,0,0.04609,0.1523,1
"Northampton, Virginia, US",51131.0,07/01/2020,269,0,0.02242,0.15139,0
"Northampton, Virginia, US",51131.0,07/02/2020,271,2,0.09327,0.09657,0
"Northampton, Virginia, US",51131.0,07/03/2020,271,0,0.0081,0.12514,0
"Northampton, Virginia, US",51131.0,07/04/2020,271,0,-0.07922,0.1653,0
"Northampton, Virginia, US",51131.0,07/05/2020,272,1,0.06859,0.15787,1
"Northampton, Virginia, US",51131.0,07/06/2020,272,0,-0.03089,0.13022999999999998,1
"Northampton, Virginia, US",51131.0,07/07/2020,272,0,-0.05735,0.15439,0
"Northampton, Virginia, US",51131.0,07/08/2020,272,0,-0.03362,0.13441,0
"Northampton, Virginia, US",51131.0,07/09/2020,272,0,-0.04397,0.17744,0
"Northampton, Virginia, US",51131.0,07/10/2020,273,1,0.01169,0.13111,1
"Northampton, Virginia, US",51131.0,07/11/2020,274,1,-0.04915,0.15900999999999998,1
"Northampton, Virginia, US",51131.0,07/12/2020,274,0,0.07341,0.17644,1
"Northampton, Virginia, US",51131.0,07/13/2020,274,0,-0.08571000000000001,0.14406,1
"Northampton, Virginia, US",51131.0,07/14/2020,274,0,-0.07729,0.14248,0
"Northampton, Virginia, US",51131.0,07/15/2020,275,1,-0.05548,0.13876,1
"Northampton, Virginia, US",51131.0,07/16/2020,276,1,-0.03138,0.12864,2
"Northampton, Virginia, US",51131.0,07/17/2020,277,1,0.01467,0.14163,4
"Northampton, Virginia, US",51131.0,07/18/2020,278,1,-0.05951,0.1481,4
"Northampton, Virginia, US",51131.0,07/19/2020,278,0,0.1632,0.18087,3
"Northampton, Virginia, US",51131.0,07/20/2020,279,1,-0.15311,0.17243,1
"Northampton, Virginia, US",51131.0,07/21/2020,281,2,-0.01467,0.16787,0
"Northampton, Virginia, US",51131.0,07/22/2020,285,4,-0.06032000000000001,0.1841,4
"Northampton, Virginia, US",51131.0,07/23/2020,289,4,-0.07998999999999999,0.15100999999999998,1
"Northampton, Virginia, US",51131.0,07/24/2020,292,3,-0.11846,0.14955,-1
"Northampton, Virginia, US",51131.0,07/25/2020,293,1,0.05084,0.17584,-5
"Northampton, Virginia, US",51131.0,07/26/2020,293,0,0.09074,0.17805,0
"Northampton, Virginia, US",51131.0,07/27/2020,297,4,-0.04528,0.1744,0
"Northampton, Virginia, US",51131.0,07/28/2020,298,1,-0.09045,0.14553,0
"Northampton, Virginia, US",51131.0,07/29/2020,297,-1,0.01465,0.1575,2
"Northampton, Virginia, US",51131.0,07/30/2020,292,-5,-0.10567,0.15331,1
"Northampton, Virginia, US",51131.0,07/31/2020,292,0,-0.06934,0.14174,0
"Northampton, Virginia, US",51131.0,08/01/2020,292,0,-0.12045,0.14676,0
"Northampton, Virginia, US",51131.0,08/02/2020,292,0,0.07624,0.18981,0
"Northampton, Virginia, US",51131.0,08/03/2020,294,2,-0.06738,0.12272,1
"Northampton, Virginia, US",51131.0,08/04/2020,295,1,-0.23073,0.19721,0
"Northampton, Virginia, US",51131.0,08/05/2020,295,0,-0.09862,0.11506,0
"Northampton, Virginia, US",51131.0,08/06/2020,295,0,-0.0998,0.12513,0
"Northampton, Virginia, US",51131.0,08/07/2020,295,0,-0.0337,0.1461,0
"Northampton, Virginia, US",51131.0,08/08/2020,296,1,-0.028260000000000007,0.16756,1
"Northampton, Virginia, US",51131.0,08/09/2020,296,0,0.07229,0.19115,1
"Northampton, Virginia, US",51131.0,08/10/2020,296,0,-0.02256,0.14551,0
"Northampton, Virginia, US",51131.0,08/11/2020,296,0,-0.05325,0.13412000000000002,1
"Northampton, Virginia, US",51131.0,08/12/2020,296,0,-0.0308,0.12507,0
"Northampton, Virginia, US",51131.0,08/13/2020,297,1,0.04573,0.13242,1
"Northampton, Virginia, US",51131.0,08/14/2020,298,1,-0.07936,0.14207999999999998,0
"Northampton, Virginia, US",51131.0,08/15/2020,298,0,0.08795,0.1643,1
"Northampton, Virginia, US",51131.0,08/16/2020,299,1,0.02437,0.22346,2
"Northampton, Virginia, US",51131.0,08/17/2020,299,0,-0.11813,0.13684000000000002,0
"Northampton, Virginia, US",51131.0,08/18/2020,300,1,-0.08655,0.129,0
"Northampton, Virginia, US",51131.0,08/19/2020,300,0,-0.14175,0.13382,0
"Northampton, Virginia, US",51131.0,08/20/2020,301,1,0.0498,0.13627999999999998,0
"Northampton, Virginia, US",51131.0,08/21/2020,303,2,-0.11291,0.13189,0
"Northampton, Virginia, US",51131.0,08/22/2020,303,0,-0.08605,0.15475,0
"Northampton, Virginia, US",51131.0,08/23/2020,303,0,0.14002,0.1787,0
"Northampton, Virginia, US",51131.0,08/24/2020,303,0,-0.05632,0.14140999999999998,1
"Northampton, Virginia, US",51131.0,08/25/2020,303,0,-0.18517,0.16215,0
"Northampton, Virginia, US",51131.0,08/26/2020,303,0,-0.03549,0.12593,0
"Northampton, Virginia, US",51131.0,08/27/2020,303,0,-0.06359,0.1505,0
"Northampton, Virginia, US",51131.0,08/28/2020,303,0,-0.03754,0.10167,0
"Northampton, Virginia, US",51131.0,08/29/2020,304,1,-0.10248,0.18329,0
"Northampton, Virginia, US",51131.0,08/30/2020,304,0,0.25212,0.16647,0
"Northampton, Virginia, US",51131.0,08/31/2020,304,0,0.03678,0.13305,0
"Northampton, Virginia, US",51131.0,09/01/2020,304,0,-0.06938,0.13213,0
"Northampton, Virginia, US",51131.0,09/02/2020,304,0,-0.05284,0.14747000000000002,0
"Northampton, Virginia, US",51131.0,09/03/2020,304,0,-0.05389,0.15936,0
"Northampton, Virginia, US",51131.0,09/04/2020,304,0,-0.08249,0.12577,0
"Northampton, Virginia, US",51131.0,09/05/2020,304,0,-0.12635,0.11703,0
"Northampton, Virginia, US",51131.0,09/06/2020,304,0,-0.07244,0.17356,0
"Northampton, Virginia, US",51131.0,09/07/2020,304,0,0.02929,0.15427000000000002,0
"Northampton, Virginia, US",51131.0,09/08/2020,304,0,0.007120000000000001,0.13944,0
"Northampton, Virginia, US",51131.0,09/09/2020,304,0,-0.07707,0.15300999999999998,0
"Northampton, Virginia, US",51131.0,09/10/2020,304,0,-0.23816,0.14206,0
"Northampton, Virginia, US",51131.0,09/11/2020,304,0,-0.16699999999999998,0.14637999999999998,0
"Northampton, Virginia, US",51131.0,09/12/2020,304,0,-0.03669,0.15872,0
"Northampton, Virginia, US",51131.0,09/13/2020,304,0,0.07687000000000001,0.15265,1
"Northampton, Virginia, US",51131.0,09/14/2020,304,0,-0.16494,0.14992,0
"Northampton, Virginia, US",51131.0,09/15/2020,304,0,-0.11749,0.16585,0
"Northampton, Virginia, US",51131.0,09/16/2020,304,0,-0.12793,0.15877,0
"Northampton, Virginia, US",51131.0,09/17/2020,304,0,-0.11065,0.18426,0
"Northampton, Virginia, US",51131.0,09/18/2020,305,1,-0.06546,0.15467999999999998,0
"Northampton, Virginia, US",51131.0,09/19/2020,305,0,-0.00155,0.16267,0
"Northampton, Virginia, US",51131.0,09/20/2020,305,0,0.05248,0.17536,0
"Northampton, Virginia, US",51131.0,09/21/2020,305,0,-0.06034,0.12959,0
"Northampton, Virginia, US",51131.0,09/22/2020,305,0,-0.11708,0.13763,0
"Northampton, Virginia, US",51131.0,09/23/2020,305,0,-0.10431,0.15822,0
"Northampton, Virginia, US",51131.0,09/24/2020,305,0,-0.0654,0.14004,0
"Northampton, Virginia, US",51131.0,09/25/2020,305,0,-0.09962,0.13566,0
"Northampton, Virginia, US",51131.0,09/26/2020,305,0,-0.0351,0.17634,1
"Northampton, Virginia, US",51131.0,09/27/2020,305,0,-0.02833,0.18065,2
"Northampton, Virginia, US",51131.0,09/28/2020,305,0,-0.07882,0.16275,0
"Northampton, Virginia, US",51131.0,09/29/2020,305,0,-0.17276,0.17165,0
"Northampton, Virginia, US",51131.0,09/30/2020,305,0,-0.105,0.17734,0
"Northampton, Virginia, US",51131.0,10/01/2020,306,1,-0.14804,0.16962,0
"Northampton, Virginia, US",51131.0,10/02/2020,308,2,-0.08462,0.10091,0
"Northumberland, Virginia, US",51133.0,03/06/2020,0,0,-0.05001,0.15575999999999998,0
"Northumberland, Virginia, US",51133.0,03/07/2020,0,0,0.05117,0.12512,0
"Northumberland, Virginia, US",51133.0,03/08/2020,0,0,0.07555,0.19242,0
"Northumberland, Virginia, US",51133.0,03/09/2020,0,0,0.09342,0.14939000000000002,0
"Northumberland, Virginia, US",51133.0,03/10/2020,0,0,0.07331,0.13451,0
"Northumberland, Virginia, US",51133.0,03/11/2020,0,0,0.06816,0.13377,0
"Northumberland, Virginia, US",51133.0,03/12/2020,0,0,-0.10479,0.14087,0
"Northumberland, Virginia, US",51133.0,03/13/2020,0,0,-0.08822999999999999,0.13633,0
"Northumberland, Virginia, US",51133.0,03/14/2020,0,0,-0.08346,0.19607,0
"Northumberland, Virginia, US",51133.0,03/15/2020,0,0,-0.19414,0.24472,0
"Northumberland, Virginia, US",51133.0,03/16/2020,0,0,0.00759,0.18519,0
"Northumberland, Virginia, US",51133.0,03/17/2020,0,0,-0.13296,0.22099,0
"Northumberland, Virginia, US",51133.0,03/18/2020,0,0,-0.16537000000000002,0.2102,0
"Northumberland, Virginia, US",51133.0,03/19/2020,0,0,-0.13852,0.19764,0
"Northumberland, Virginia, US",51133.0,03/20/2020,0,0,-0.12943,0.18142,0
"Northumberland, Virginia, US",51133.0,03/21/2020,0,0,-0.27612,0.27921,0
"Northumberland, Virginia, US",51133.0,03/22/2020,0,0,-0.25348000000000004,0.30799,2
"Northumberland, Virginia, US",51133.0,03/23/2020,0,0,-0.2855,0.28049,0
"Northumberland, Virginia, US",51133.0,03/24/2020,0,0,-0.12805,0.20945,0
"Northumberland, Virginia, US",51133.0,03/25/2020,0,0,-0.3623,0.26294,0
"Northumberland, Virginia, US",51133.0,03/26/2020,0,0,-0.21544,0.21793,1
"Northumberland, Virginia, US",51133.0,03/27/2020,2,2,-0.22038,0.21129,0
"Northumberland, Virginia, US",51133.0,03/28/2020,2,0,-0.29745,0.23923000000000005,0
"Northumberland, Virginia, US",51133.0,03/29/2020,2,0,-0.20712,0.27876,0
"Northumberland, Virginia, US",51133.0,03/30/2020,2,0,-0.20226,0.20753,0
"Northumberland, Virginia, US",51133.0,03/31/2020,3,1,-0.26972,0.25787,0
"Northumberland, Virginia, US",51133.0,04/01/2020,3,0,-0.27391,0.27318000000000003,0
"Northumberland, Virginia, US",51133.0,04/02/2020,3,0,-0.26095,0.24519,0
"Northumberland, Virginia, US",51133.0,04/03/2020,3,0,-0.30204000000000003,0.19454,0
"Northumberland, Virginia, US",51133.0,04/04/2020,3,0,-0.30017,0.24813,0
"Northumberland, Virginia, US",51133.0,04/05/2020,3,0,-0.21082,0.28223000000000004,0
"Northumberland, Virginia, US",51133.0,04/06/2020,3,0,-0.14792,0.20949,1
"Northumberland, Virginia, US",51133.0,04/07/2020,3,0,-0.14966,0.23666,0
"Northumberland, Virginia, US",51133.0,04/08/2020,3,0,-0.27436,0.23277,0
"Northumberland, Virginia, US",51133.0,04/09/2020,3,0,-0.28181,0.24595,0
"Northumberland, Virginia, US",51133.0,04/10/2020,3,0,-0.30422,0.22747,0
"Northumberland, Virginia, US",51133.0,04/11/2020,4,1,-0.20372,0.22487,1
"Northumberland, Virginia, US",51133.0,04/12/2020,4,0,-0.28813,0.28484,0
"Northumberland, Virginia, US",51133.0,04/13/2020,4,0,-0.37653,0.27839,0
"Northumberland, Virginia, US",51133.0,04/14/2020,4,0,-0.19634,0.22087,0
"Northumberland, Virginia, US",51133.0,04/15/2020,4,0,-0.25109000000000004,0.25904,0
"Northumberland, Virginia, US",51133.0,04/16/2020,5,1,-0.18101,0.20186,0
"Northumberland, Virginia, US",51133.0,04/17/2020,5,0,-0.2228,0.17892,0
"Northumberland, Virginia, US",51133.0,04/18/2020,5,0,-0.29632,0.26458000000000004,1
"Northumberland, Virginia, US",51133.0,04/19/2020,5,0,-0.20421,0.26782,0
"Northumberland, Virginia, US",51133.0,04/20/2020,5,0,-0.20157,0.25453000000000003,2
"Northumberland, Virginia, US",51133.0,04/21/2020,5,0,-0.17575,0.2031,0
"Northumberland, Virginia, US",51133.0,04/22/2020,5,0,-0.17062,0.18855,0
"Northumberland, Virginia, US",51133.0,04/23/2020,6,1,-0.2856,0.21557,0
"Northumberland, Virginia, US",51133.0,04/24/2020,6,0,-0.27233,0.21644,0
"Northumberland, Virginia, US",51133.0,04/25/2020,8,2,-0.27098,0.23278,1
"Northumberland, Virginia, US",51133.0,04/26/2020,8,0,-0.26506,0.29022,0
"Northumberland, Virginia, US",51133.0,04/27/2020,8,0,-0.18112,0.25676,0
"Northumberland, Virginia, US",51133.0,04/28/2020,8,0,-0.12008,0.21779,0
"Northumberland, Virginia, US",51133.0,04/29/2020,8,0,-0.22059,0.19861,0
"Northumberland, Virginia, US",51133.0,04/30/2020,9,1,-0.33414,0.29707,0
"Northumberland, Virginia, US",51133.0,05/01/2020,9,0,-0.20431,0.22125,0
"Northumberland, Virginia, US",51133.0,05/02/2020,9,0,-0.14870999999999998,0.17822000000000002,0
"Northumberland, Virginia, US",51133.0,05/03/2020,9,0,-0.15996,0.25499,0
"Northumberland, Virginia, US",51133.0,05/04/2020,9,0,-0.1598,0.19423,0
"Northumberland, Virginia, US",51133.0,05/05/2020,9,0,-0.09661,0.19833,1
"Northumberland, Virginia, US",51133.0,05/06/2020,9,0,-0.22759,0.25788,0
"Northumberland, Virginia, US",51133.0,05/07/2020,9,0,-0.18204,0.2289,0
"Northumberland, Virginia, US",51133.0,05/08/2020,9,0,-0.23548,0.20942,1
"Northumberland, Virginia, US",51133.0,05/09/2020,9,0,-0.09377,0.18112,4
"Northumberland, Virginia, US",51133.0,05/10/2020,10,1,-0.11009,0.23751,0
"Northumberland, Virginia, US",51133.0,05/11/2020,10,0,-0.14,0.23701,2
"Northumberland, Virginia, US",51133.0,05/12/2020,10,0,-0.11305,0.20989,1
"Northumberland, Virginia, US",51133.0,05/13/2020,11,1,-0.08445,0.2036,0
"Northumberland, Virginia, US",51133.0,05/14/2020,15,4,-0.15880999999999998,0.21975,2
"Northumberland, Virginia, US",51133.0,05/15/2020,15,0,-0.21886,0.19185,1
"Northumberland, Virginia, US",51133.0,05/16/2020,17,2,-0.18832,0.19968,0
"Northumberland, Virginia, US",51133.0,05/17/2020,18,1,-0.04695,0.23359,1
"Northumberland, Virginia, US",51133.0,05/18/2020,18,0,-0.22157,0.25403000000000003,0
"Northumberland, Virginia, US",51133.0,05/19/2020,20,2,-0.22201,0.21878000000000006,0
"Northumberland, Virginia, US",51133.0,05/20/2020,21,1,-0.19172,0.25212,1
"Northumberland, Virginia, US",51133.0,05/21/2020,21,0,-0.13280999999999998,0.18744,0
"Northumberland, Virginia, US",51133.0,05/22/2020,22,1,-0.23435,0.19114,0
"Northumberland, Virginia, US",51133.0,05/23/2020,22,0,-0.19753,0.19706,2
"Northumberland, Virginia, US",51133.0,05/24/2020,22,0,-0.15885,0.24569,0
"Northumberland, Virginia, US",51133.0,05/25/2020,23,1,-0.14045,0.24521,0
"Northumberland, Virginia, US",51133.0,05/26/2020,23,0,-0.11504,0.19821,0
"Northumberland, Virginia, US",51133.0,05/27/2020,23,0,-0.06946000000000001,0.19663,0
"Northumberland, Virginia, US",51133.0,05/28/2020,25,2,-0.14842,0.20818000000000006,0
"Northumberland, Virginia, US",51133.0,05/29/2020,25,0,-0.20187,0.20542,0
"Northumberland, Virginia, US",51133.0,05/30/2020,25,0,-0.00451,0.17613,0
"Northumberland, Virginia, US",51133.0,05/31/2020,25,0,0.00701,0.23661,0
"Northumberland, Virginia, US",51133.0,06/01/2020,25,0,-0.11322,0.21944,0
"Northumberland, Virginia, US",51133.0,06/02/2020,25,0,-0.03952,0.19102,0
"Northumberland, Virginia, US",51133.0,06/03/2020,25,0,-0.08756,0.18324,0
"Northumberland, Virginia, US",51133.0,06/04/2020,25,0,-0.18697,0.19675,0
"Northumberland, Virginia, US",51133.0,06/05/2020,25,0,-0.033839999999999995,0.19902,0
"Northumberland, Virginia, US",51133.0,06/06/2020,25,0,-0.06277,0.1829,0
"Northumberland, Virginia, US",51133.0,06/07/2020,25,0,0.05932000000000001,0.20294,0
"Northumberland, Virginia, US",51133.0,06/08/2020,25,0,-0.11606,0.22226,1
"Northumberland, Virginia, US",51133.0,06/09/2020,25,0,-0.07885,0.19192,0
"Northumberland, Virginia, US",51133.0,06/10/2020,25,0,-0.12344,0.19872,1
"Northumberland, Virginia, US",51133.0,06/11/2020,25,0,-0.12276,0.1805,0
"Northumberland, Virginia, US",51133.0,06/12/2020,25,0,-0.15800999999999998,0.19377,0
"Northumberland, Virginia, US",51133.0,06/13/2020,26,1,-0.04363,0.20462,0
"Northumberland, Virginia, US",51133.0,06/14/2020,26,0,-0.01581,0.21032,1
"Northumberland, Virginia, US",51133.0,06/15/2020,27,1,0.04445,0.21685,0
"Northumberland, Virginia, US",51133.0,06/16/2020,27,0,-0.12185,0.23395,0
"Northumberland, Virginia, US",51133.0,06/17/2020,27,0,-0.23841,0.24856,0
"Northumberland, Virginia, US",51133.0,06/18/2020,27,0,-0.27068000000000003,0.18224,0
"Northumberland, Virginia, US",51133.0,06/19/2020,28,1,-0.16687000000000002,0.18346,0
"Northumberland, Virginia, US",51133.0,06/20/2020,28,0,-0.15746,0.17882,0
"Northumberland, Virginia, US",51133.0,06/21/2020,28,0,0.08613,0.17970999999999998,10
"Northumberland, Virginia, US",51133.0,06/22/2020,28,0,-0.16610999999999998,0.21118,0
"Northumberland, Virginia, US",51133.0,06/23/2020,28,0,-0.053620000000000015,0.19183,0
"Northumberland, Virginia, US",51133.0,06/24/2020,28,0,-0.1422,0.22384,1
"Northumberland, Virginia, US",51133.0,06/25/2020,28,0,-0.14152,0.20133,-2
"Northumberland, Virginia, US",51133.0,06/26/2020,38,10,-0.11988,0.17817,0
"Northumberland, Virginia, US",51133.0,06/27/2020,38,0,-0.11217,0.18041,0
"Northumberland, Virginia, US",51133.0,06/28/2020,38,0,0.05872,0.20994,-1
"Northumberland, Virginia, US",51133.0,06/29/2020,39,1,-0.08847999999999999,0.20098,0
"Northumberland, Virginia, US",51133.0,06/30/2020,37,-2,-0.12001,0.20101,1
"Northumberland, Virginia, US",51133.0,07/01/2020,37,0,-0.1272,0.18646,0
"Northumberland, Virginia, US",51133.0,07/02/2020,37,0,-0.08335,0.1877,0
"Northumberland, Virginia, US",51133.0,07/03/2020,36,-1,-0.15436,0.18254,0
"Northumberland, Virginia, US",51133.0,07/04/2020,36,0,-0.21521,0.21208,0
"Northumberland, Virginia, US",51133.0,07/05/2020,37,1,0.04205,0.17162,1
"Northumberland, Virginia, US",51133.0,07/06/2020,37,0,0.01274,0.17189000000000002,2
"Northumberland, Virginia, US",51133.0,07/07/2020,37,0,-0.08931,0.20007,0
"Northumberland, Virginia, US",51133.0,07/08/2020,37,0,-0.12775999999999998,0.187,7
"Northumberland, Virginia, US",51133.0,07/09/2020,37,0,-0.06502999999999999,0.18599,0
"Northumberland, Virginia, US",51133.0,07/10/2020,38,1,-0.18089,0.1774,0
"Northumberland, Virginia, US",51133.0,07/11/2020,40,2,-0.1529,0.20268,0
"Northumberland, Virginia, US",51133.0,07/12/2020,40,0,-0.00594,0.2417,2
"Northumberland, Virginia, US",51133.0,07/13/2020,47,7,-0.14704,0.19641,1
"Northumberland, Virginia, US",51133.0,07/14/2020,47,0,-0.09458,0.18176,2
"Northumberland, Virginia, US",51133.0,07/15/2020,47,0,-0.17798,0.18927,3
"Northumberland, Virginia, US",51133.0,07/16/2020,47,0,-0.19663,0.18022,0
"Northumberland, Virginia, US",51133.0,07/17/2020,49,2,-0.19202,0.1838,0
"Northumberland, Virginia, US",51133.0,07/18/2020,50,1,-0.08238,0.17051,0
"Northumberland, Virginia, US",51133.0,07/19/2020,52,2,-0.10919,0.25124,1
"Northumberland, Virginia, US",51133.0,07/20/2020,55,3,-0.17959,0.21391,0
"Northumberland, Virginia, US",51133.0,07/21/2020,55,0,-0.17812,0.21643,3
"Northumberland, Virginia, US",51133.0,07/22/2020,55,0,-0.17064,0.23879,0
"Northumberland, Virginia, US",51133.0,07/23/2020,55,0,-0.17751,0.21115,1
"Northumberland, Virginia, US",51133.0,07/24/2020,56,1,-0.17789000000000002,0.18052,0
"Northumberland, Virginia, US",51133.0,07/25/2020,56,0,-0.09326,0.19213,2
"Northumberland, Virginia, US",51133.0,07/26/2020,59,3,-0.04842,0.2063,1
"Northumberland, Virginia, US",51133.0,07/27/2020,59,0,-0.09956,0.20384,2
"Northumberland, Virginia, US",51133.0,07/28/2020,60,1,-0.06612,0.2116,1
"Northumberland, Virginia, US",51133.0,07/29/2020,60,0,-0.21628000000000006,0.20234,0
"Northumberland, Virginia, US",51133.0,07/30/2020,62,2,-0.12224000000000003,0.19631,3
"Northumberland, Virginia, US",51133.0,07/31/2020,63,1,-0.17190999999999998,0.20777,0
"Northumberland, Virginia, US",51133.0,08/01/2020,65,2,-0.06994,0.19294,0
"Northumberland, Virginia, US",51133.0,08/02/2020,66,1,0.0689,0.21371,1
"Northumberland, Virginia, US",51133.0,08/03/2020,66,0,-0.14400000000000002,0.20709,1
"Northumberland, Virginia, US",51133.0,08/04/2020,69,3,-0.31626,0.26039,1
"Northumberland, Virginia, US",51133.0,08/05/2020,69,0,0.006690000000000001,0.19312,2
"Northumberland, Virginia, US",51133.0,08/06/2020,69,0,-0.168,0.18528,4
"Northumberland, Virginia, US",51133.0,08/07/2020,70,1,-0.21115,0.18091,0
"Northumberland, Virginia, US",51133.0,08/08/2020,71,1,-0.23239,0.2084,-1
"Northumberland, Virginia, US",51133.0,08/09/2020,72,1,0.04803,0.19534,2
"Northumberland, Virginia, US",51133.0,08/10/2020,74,2,-0.17167000000000002,0.19846,0
"Northumberland, Virginia, US",51133.0,08/11/2020,78,4,-0.12066,0.1991,0
"Northumberland, Virginia, US",51133.0,08/12/2020,78,0,-0.19311,0.20093,2
"Northumberland, Virginia, US",51133.0,08/13/2020,77,-1,-0.20422,0.20477,0
"Northumberland, Virginia, US",51133.0,08/14/2020,79,2,-0.20407,0.18113,0
"Northumberland, Virginia, US",51133.0,08/15/2020,79,0,-0.06966,0.24546,0
"Northumberland, Virginia, US",51133.0,08/16/2020,79,0,-0.03975,0.24461,0
"Northumberland, Virginia, US",51133.0,08/17/2020,81,2,-0.06684,0.21823,1
"Northumberland, Virginia, US",51133.0,08/18/2020,81,0,-0.05401,0.17962999999999998,1
"Northumberland, Virginia, US",51133.0,08/19/2020,81,0,-0.17881,0.2539,2
"Northumberland, Virginia, US",51133.0,08/20/2020,81,0,-0.16103,0.19782,0
